Habitat_type;Sampling_regime;PlotIDYear;Exploratory;PlotID;CollectionYear;biomass;abundance_unidentified_identified;abundance_identified;species;abundance_carnivore;species_carnivore;biomass_carnivore;abundance_herbivore;species_herbivore;biomass_herbivore;abundance_detritomycetophage;species_detritomycetophage;biomass_detritomycetophage;abundance_omnivore;species_omnivore;biomass_omnivore;abundance_weak_disperser;species_weak_disperser;biomass_weak_disperser;abundance_strong_disperser;species_strong_disperser;biomass_strong_disperser;landuse_intensity;mean_winter_temperature;precipitation_sum_growing_preriod;grassland_cover_250;grassland_cover_500;grassland_cover_1000;grassland_cover_1500;arable_cover_1000;arable_cover_1500;arable_cover_250;arable_cover_500
grassland;annual;HEG48_2015;HAI;HEG48;2015;3622.47616471584;242;38;20;3;2;83.1755379333424;35;18;3539.3006267825;0;0;0;0;0;0;9;3;3622.47616471584;8;2;3010.72744743113;1.48;2.35358316666667;419.06;63.28;41.67;34.62;24.33;33.79;45.96;4.29;19.41
grassland;annual;HEG48_2016;HAI;HEG48;2016;1145.97331486793;1357;27;13;5;4;403.595367047545;17;7;726.853703274474;4;1;2.4260034476593;1;1;13.0982410982502;4;1;1145.97331486793;4;1;50.7745220568874;1.48;3.85641917355372;398.29;63.28;41.67;34.62;24.33;33.79;45.96;4.29;19.41
grassland;annual;HEG48_2017;HAI;HEG48;2017;1038.85564371558;495;76;17;4;2;104.892963396128;70;14;932.489739531902;0;0;0;2;1;1.472940787551;7;3;1038.85564371558;2;1;393.2686481981;1.48;0.87698625;477.77999;63.28;41.67;34.62;24.33;33.79;45.96;4.29;19.41
grassland;annual;HEG49_2008;HAI;HEG49;2008;5445.97607741118;416;157;28;2;2;4.36700932122523;148;22;5162.93260296415;2;1;2.26536282221733;5;3;276.411102303584;16;5;5445.97607741118;7;2;3434.90639651524;1.75;2.65299256198347;481.48;59.38;25.27;23.08;24.88;46.62;47.11;27;55.3
grassland;annual;HEG49_2009;HAI;HEG49;2009;945.855039493415;365;32;17;2;2;20.5454989485633;26;13;923.185037959107;3;1;1.81950258574448;1;1;0.305;4;3;945.855039493415;2;2;750.677506547017;1.75;-0.031694083333333;590.87;59.38;25.27;23.08;24.88;46.62;47.11;27;55.3
grassland;annual;HEG49_2010;HAI;HEG49;2010;1065.4304040377;975;79;30;14;12;522.17556537234;58;17;538.099545908935;0;0;0;7;1;5.15529275642851;5;1;1065.4304040377;5;1;63.4681525711093;1.75;-0.290281;507.74;59.38;25.27;23.08;24.88;46.62;47.11;27;55.3
grassland;annual;HEG49_2011;HAI;HEG49;2011;2734.16559747158;301;52;17;7;6;41.5589176735767;45;11;2692.60667979801;0;0;0;0;0;0;5;1;2734.16559747158;5;1;63.4681525711093;1.75;-0.154907083333333;347.44;59.38;25.27;23.08;24.88;46.62;47.11;27;55.3
grassland;annual;HEG49_2012;HAI;HEG49;2012;4142.1034859645;684;57;24;5;4;144.848144708437;46;17;3992.93497066426;5;2;3.09554003261338;1;1;1.22483055919858;21;6;4142.1034859645;5;3;2985.62915170912;1.75;1.24431115702479;429.07;59.38;25.27;23.08;24.88;46.62;47.11;27;55.3
grassland;annual;HEG49_2013;HAI;HEG49;2013;2101.79260597828;1625;173;33;21;5;372.2673536647;122;24;1628.15563659835;27;2;18.7921278348042;3;2;82.5774878804221;5;4;2101.79260597828;4;3;636.568201477851;1.75;0.72170475;563.84;59.38;25.27;23.08;24.88;46.62;47.11;27;55.3
grassland;annual;HEG49_2014;HAI;HEG49;2014;2074.8792796951;455;33;18;11;7;331.330408913134;19;9;1740.46088133697;3;2;3.08798944500103;0;0;0;6;3;2074.8792796951;4;2;1335.4458789188;1.75;2.78166675;476.13;59.38;25.27;23.08;24.88;46.62;47.11;27;55.3
grassland;annual;HEG49_2016;HAI;HEG49;2016;2581.30373167698;1828;69;23;13;5;1276.4101969633;50;15;1298.4480163835;3;2;4.23610714884842;3;1;2.20941118132651;11;2;2581.30373167698;11;2;720.01702049404;1.75;3.74787504132231;359.99;59.38;25.27;23.08;24.88;46.62;47.11;27;55.3
grassland;annual;HEG49_2017;HAI;HEG49;2017;3658.49506512561;455;103;27;9;8;323.043593093684;91;18;3333.63196944618;3;1;1.81950258574448;0;0;0;4;2;3658.49506512561;3;1;1834.98712206116;1.75;0.713145583333333;476.31;59.38;25.27;23.08;24.88;46.62;47.11;27;55.3
grassland;annual;HEG50_2008;HAI;HEG50;2008;2735.02919958762;261;100;21;2;2;6.38069970000249;98;19;2728.64849988762;0;0;0;0;0;0;4;3;2735.02919958762;1;1;766.519260956563;1.69;2.8102926446281;476.17;65.81;30.48;34.59;26.21;41.7;53.08;5.57;36.81
grassland;annual;HEG50_2009;HAI;HEG50;2009;1315.71247136134;442;44;25;3;3;82.470078849314;37;19;1214.38620032847;1;1;2.55280732177317;3;2;16.303384861774;5;2;1315.71247136134;1;1;324.830041678186;1.69;0.240764166666667;560.05;65.81;30.48;34.59;26.21;41.7;53.08;5.57;36.81
grassland;annual;HEG50_2010;HAI;HEG50;2010;1161.96190095525;2554;69;22;5;5;50.1115374638137;61;15;1047.87492906631;0;0;0;3;2;63.9754344251285;33;3;1161.96190095525;32;2;465.308581832486;1.69;-0.118034916666667;482.33;65.81;30.48;34.59;26.21;41.7;53.08;5.57;36.81
grassland;annual;HEG50_2011;HAI;HEG50;2011;3081.44409323024;370;79;23;11;7;172.07072400281;67;15;2879.54499436037;0;0;0;1;1;29.8283748670576;8;4;3081.44409323024;8;4;686.748653265291;1.69;-0.063802083333333;351.86;65.81;30.48;34.59;26.21;41.7;53.08;5.57;36.81
grassland;annual;HEG50_2012;HAI;HEG50;2012;4495.02734432569;635;145;22;12;7;844.791570089606;132;14;3620.40739936903;0;0;0;1;1;29.8283748670576;4;3;4495.02734432569;0;0;165.718024947156;1.69;1.34266173553719;418.04;65.81;30.48;34.59;26.21;41.7;53.08;5.57;36.81
grassland;annual;HEG50_2013;HAI;HEG50;2013;1776.69945639922;1496;94;30;7;7;93.3004192390278;85;21;1656.24341902857;1;1;0.606500861914825;1;1;26.5491172697079;26;7;1776.69945639922;18;3;444.932247096663;1.69;0.863916833333333;571.89001;65.81;30.48;34.59;26.21;41.7;53.08;5.57;36.81
grassland;annual;HEG50_2014;HAI;HEG50;2014;2342.18697469402;795;56;30;9;7;120.585212265286;43;19;2202.44406938327;1;1;0.606500861914825;3;3;18.5511921835472;21;2;2342.18697469402;1;1;1573.37568633404;1.69;2.98945125;469.85;65.81;30.48;34.59;26.21;41.7;53.08;5.57;36.81
grassland;annual;HEG50_2015;HAI;HEG50;2015;1406.83325497896;724;14;10;1;1;33.3469497697795;13;9;1373.48630520918;0;0;0;0;0;0;4;2;1406.83325497896;4;2;631.161606894487;1.69;2.36562125;403.95;65.81;30.48;34.59;26.21;41.7;53.08;5.57;36.81
grassland;annual;HEG50_2016;HAI;HEG50;2016;935.391612962715;446;24;15;2;2;369.923616579969;18;10;348.422573781879;0;0;0;4;3;217.045422600867;0;0;935.391612962715;0;0;0;1.69;3.87473504132231;364.3;65.81;30.48;34.59;26.21;41.7;53.08;5.57;36.81
grassland;annual;HEG50_2017;HAI;HEG50;2017;1233.07471339851;316;53;18;5;4;130.48773853254;46;13;1093.94960548394;0;0;0;2;1;8.63736938202679;1;1;1233.07471339851;0;0;61.9485935933582;1.69;0.835552;470.15999;65.81;30.48;34.59;26.21;41.7;53.08;5.57;36.81
grassland;annual;SEG01_2008;SCH;SEG1;2008;8353.98183812246;2194;300;30;3;3;269.894886712524;281;22;7993.40127783489;2;2;17.9940410053782;14;3;72.6916325696717;43;5;8353.98183812246;13;2;1903.79428515526;1.86;3.86193495867769;363.57;97.22;75.28;49.87;38.05;17.5;39.6;0;5.24
grassland;annual;SEG01_2009;SCH;SEG1;2009;4946.06429855727;433;163;25;112;14;3786.26704079648;48;9;1154.26557134594;2;1;1.21300172382965;1;1;4.31868469101339;0;0;4946.06429855727;0;0;0;1.86;1.05536466666667;484.63;97.22;75.28;49.87;38.05;17.5;39.6;0;5.24
grassland;annual;SEG01_2010;SCH;SEG1;2010;1962.27737442102;400;105;31;23;5;789.760319693575;75;23;1086.05618372529;3;1;50.5840787828087;4;2;35.8767922193472;5;4;1962.27737442102;3;2;86.0380938745834;1.86;-0.249250083333333;483.14;97.22;75.28;49.87;38.05;17.5;39.6;0;5.24
grassland;annual;SEG01_2011;SCH;SEG1;2011;3396.89121031113;377;144;25;5;3;35.1378953322292;135;20;3333.10387604408;0;0;0;4;2;28.6494389348142;3;2;3396.89121031113;0;0;189.524054802375;1.86;-0.319875;402.01;97.22;75.28;49.87;38.05;17.5;39.6;0;5.24
grassland;annual;SEG01_2012;SCH;SEG1;2012;3013.97188894988;534;129;18;18;3;178.986664628983;109;13;2807.74580148357;0;0;0;2;2;27.2394228373204;1;1;3013.97188894988;0;0;2.40684023581219;1.86;1.63166702479339;355.99;97.22;75.28;49.87;38.05;17.5;39.6;0;5.24
grassland;annual;SEG01_2013;SCH;SEG1;2013;4975.72814413396;617;170;21;16;6;275.351133266337;143;13;4675.14458224107;6;1;3.63900517148895;5;1;21.593423455067;0;0;4975.72814413396;0;0;0;1.86;0.822347166666667;377.66;97.22;75.28;49.87;38.05;17.5;39.6;0;5.24
grassland;annual;SEG01_2014;SCH;SEG1;2014;2948.60893918539;283;57;27;12;8;109.591824098585;40;16;2459.63727431269;3;1;50.5840787828087;2;2;328.795761991306;4;3;2948.60893918539;4;3;1214.63535889476;1.86;3.06973608333333;373.08;97.22;75.28;49.87;38.05;17.5;39.6;0;5.24
grassland;annual;SEG01_2015;SCH;SEG1;2015;8550.08082680088;535;103;31;24;11;542.097649341816;79;20;8007.98317745906;0;0;0;0;0;0;8;2;8550.08082680088;6;1;3669.97424412231;1.86;2.783875;299.92;97.22;75.28;49.87;38.05;17.5;39.6;0;5.24
grassland;annual;SEG01_2017;SCH;SEG1;2017;2819.55178382182;369;122;25;11;8;199.138748152937;111;17;2620.41303566888;0;0;0;0;0;0;2;2;2819.55178382182;0;0;84.2963937691305;1.86;1.79562841666667;558.58;97.22;75.28;49.87;38.05;17.5;39.6;0;5.24
grassland;annual;SEG02_2008;SCH;SEG2;2008;15027.7496866716;1408;500;40;11;8;594.58829474282;458;27;14224.2944235021;10;2;9.74827246350513;21;3;199.118695963138;105;5;15027.7496866716;2;2;6178.47583090201;1.81;2.4678032231405;363.57;87.92;80.22;56.23;43.34;29.59;39.27;0;5.94
grassland;annual;SEG02_2009;SCH;SEG2;2009;2002.56119779556;1434;228;25;17;7;396.249077959711;208;16;1596.54206904271;1;1;1.13268141110866;2;1;8.63736938202679;7;3;2002.56119779556;0;0;354.406737960345;1.81;-0.61885758333333;484.63;87.92;80.22;56.23;43.34;29.59;39.27;0;5.94
grassland;annual;SEG02_2010;SCH;SEG2;2010;2395.38956500479;422;113;34;21;11;237.929558872518;88;22;2065.77705354704;0;0;0;4;1;91.682952585228;14;6;2395.38956500479;2;1;533.118680264152;1.81;-1.92509391666667;483.14;87.92;80.22;56.23;43.34;29.59;39.27;0;5.94
grassland;annual;SEG02_2011;SCH;SEG2;2011;2079.86546239791;237;57;22;6;5;262.939518558339;49;15;1812.00075828664;1;1;0.606500861914825;1;1;4.31868469101339;7;3;2079.86546239791;0;0;189.491462168495;1.81;-1.960403;402.01;87.92;80.22;56.23;43.34;29.59;39.27;0;5.94
grassland;annual;SEG02_2012;SCH;SEG2;2012;2983.41228974025;469;152;36;36;15;629.66567600918;115;20;2349.42792904006;0;0;0;1;1;4.31868469101339;6;2;2983.41228974025;5;1;63.3879040717578;1.81;-0.059297520661157;355.99;87.92;80.22;56.23;43.34;29.59;39.27;0;5.94
grassland;annual;SEG02_2013;SCH;SEG2;2013;3024.96622031581;997;166;27;5;5;131.73658718383;156;18;2450.95892343147;3;2;2.34568313493832;2;2;439.925026565572;8;6;3024.96622031581;2;2;684.147664782198;1.81;-0.82200033333333;377.66;87.92;80.22;56.23;43.34;29.59;39.27;0;5.94
grassland;annual;SEG02_2014;SCH;SEG2;2014;513.163655761085;174;57;15;17;6;198.3559120197;40;9;314.807743741384;0;0;0;0;0;0;8;1;513.163655761085;8;1;53.5210015773131;1.81;1.3665175;373.08;87.92;80.22;56.23;43.34;29.59;39.27;0;5.94
grassland;annual;SEG02_2015;SCH;SEG2;2015;2070.59292539888;325;54;26;5;4;624.695249768964;48;21;1422.97693748361;0;0;0;1;1;22.920738146307;5;3;2070.59292539888;4;2;31.342344478349;1.81;1.205764;299.92;87.92;80.22;56.23;43.34;29.59;39.27;0;5.94
grassland;annual;SEG02_2017;SCH;SEG2;2017;1553.31349147429;508;99;19;15;6;215.77327306558;83;12;1333.2215337177;0;0;0;1;1;4.31868469101339;2;2;1553.31349147429;2;2;8.44477527953432;1.81;1.2626005;558.58;87.92;80.22;56.23;43.34;29.59;39.27;0;5.94
grassland;annual;SEG03_2008;SCH;SEG3;2008;10837.1895065399;1165;446;64;33;15;1018.13206861278;372;37;8794.81560905235;18;3;36.9371983084884;23;9;987.304630566297;105;10;10837.1895065399;8;5;6399.13310172204;1.9;3.79072669421488;366.26;76.52;58.61;35.3;34.9;58.33;52.97;23.22;41.12
grassland;annual;SEG03_2009;SCH;SEG3;2009;6685.60460848162;1134;283;39;13;4;490.15539561885;260;29;6120.10167748537;6;4;4.83067085610969;4;2;70.5168645212912;70;5;6685.60460848162;3;2;4422.89077022516;1.9;0.771743333333333;493.21;76.52;58.61;35.3;34.9;58.33;52.97;23.22;41.12
grassland;annual;SEG03_2010;SCH;SEG3;2010;2628.1055523913;353;213;35;15;8;397.113713332944;188;22;1760.87694110628;1;1;9.73333701032286;9;4;460.381560941756;23;6;2628.1055523913;5;2;1245.39924553382;1.9;-0.57464875;475.38;76.52;58.61;35.3;34.9;58.33;52.97;23.22;41.12
grassland;annual;SEG03_2011;SCH;SEG3;2011;2590.63120259897;209;78;18;5;2;138.355186200637;69;15;2360.59306381311;0;0;0;4;1;91.682952585228;8;3;2590.63120259897;1;1;1008.11001774233;1.9;-0.314708416666667;431.91;76.52;58.61;35.3;34.9;58.33;52.97;23.22;41.12
grassland;annual;SEG03_2012;SCH;SEG3;2012;2966.34269391007;455;66;23;11;8;112.3514099994;52;12;2537.79206534568;0;0;0;3;3;316.199218564988;6;5;2966.34269391007;4;3;991.770654176268;1.9;1.66569239669421;346.27;76.52;58.61;35.3;34.9;58.33;52.97;23.22;41.12
grassland;annual;SEG03_2013;SCH;SEG3;2013;3660.59415114822;666;222;25;11;6;559.107217104362;207;17;3098.534750047;4;2;2.95218399685314;0;0;0;9;3;3660.59415114822;4;2;2098.38209518794;1.9;0.934972416666667;362.7;76.52;58.61;35.3;34.9;58.33;52.97;23.22;41.12
grassland;annual;SEG03_2014;SCH;SEG3;2014;2074.62206142751;359;39;25;6;4;154.478895405374;31;19;1900.13109646935;0;0;0;2;2;20.0120695527874;13;5;2074.62206142751;8;2;1446.18951360316;1.9;3.08793408333333;375.91;76.52;58.61;35.3;34.9;58.33;52.97;23.22;41.12
grassland;annual;SEG03_2015;SCH;SEG3;2015;1612.7915462749;98;20;13;0;0;0;20;13;1612.7915462749;0;0;0;0;0;0;4;2;1612.7915462749;4;2;604.266108817101;1.9;2.9676355;303.63;76.52;58.61;35.3;34.9;58.33;52.97;23.22;41.12
grassland;annual;SEG03_2017;SCH;SEG3;2017;2873.71178988411;539;76;34;12;8;600.462947693768;63;25;1837.64250031579;0;0;0;1;1;435.606341874559;12;6;2873.71178988411;5;4;1196.56051798484;1.9;1.52867375;559.31;76.52;58.61;35.3;34.9;58.33;52.97;23.22;41.12
grassland;annual;SEG04_2008;SCH;SEG4;2008;3339.52550498025;1798;130;37;9;8;467.532579856204;114;23;2841.08288145287;3;2;2.87186368413216;4;4;28.0381799870438;17;5;3339.52550498025;9;1;535.182422670889;0.95;5.16140933333333;366.77;80.82;51.83;49.58;45.75;41.64;41.46;18.08;45.76
grassland;annual;SEG04_2009;SCH;SEG4;2009;3093.66531935856;541;122;37;23;9;1223.82158475858;95;25;1858.63196586997;3;2;3.08798944500103;1;1;8.12377928500754;13;7;3093.66531935856;2;2;352.320813424688;0.95;1.0298435;474.29;80.82;51.83;49.58;45.75;41.64;41.46;18.08;45.76
grassland;annual;SEG04_2010;SCH;SEG4;2010;757.600329124628;208;56;21;3;2;145.447756121556;51;18;566.311096710458;0;0;0;2;1;45.841476292614;17;4;757.600329124628;14;1;144.665510988045;0.95;-0.312555666666667;468.72;80.82;51.83;49.58;45.75;41.64;41.46;18.08;45.76
grassland;annual;SEG04_2011;SCH;SEG4;2011;2319.65000093099;269;85;19;7;4;387.924499696521;76;14;1885.88402494186;0;0;0;2;1;45.841476292614;4;1;2319.65000093099;4;1;7.01860032948074;0.95;-0.321013833333333;438.98;80.82;51.83;49.58;45.75;41.64;41.46;18.08;45.76
grassland;annual;SEG04_2012;SCH;SEG4;2012;2390.63297764398;483;110;34;7;6;219.934674745154;96;22;2031.70883362505;1;1;16.8613595942696;6;5;122.128109679504;6;3;2390.63297764398;1;1;292.660700817005;0.95;1.34071619834711;328.33;80.82;51.83;49.58;45.75;41.64;41.46;18.08;45.76
grassland;annual;SEG04_2013;SCH;SEG4;2013;2127.35921396381;486;53;17;1;1;22.0646873514888;50;15;2103.0291637901;2;1;2.26536282221733;0;0;0;1;1;2127.35921396381;1;1;593.080715351821;0.95;0.595537833333333;367.28;80.82;51.83;49.58;45.75;41.64;41.46;18.08;45.76
grassland;annual;SEG04_2014;SCH;SEG4;2014;3479.89676870739;571;197;21;7;6;219.997065230518;184;12;3160.10279112611;0;0;0;6;3;99.7969123507587;9;4;3479.89676870739;7;2;173.337281224033;0.95;2.63847575;398.49;80.82;51.83;49.58;45.75;41.64;41.46;18.08;45.76
grassland;annual;SEG04_2015;SCH;SEG4;2015;1789.19162232091;446;25;15;8;6;270.096783678992;14;7;1178.36016045603;2;1;33.7227191885391;1;1;307.011958997349;2;2;1789.19162232091;1;1;368.960552590707;0.95;2.62327408333333;299.88;80.82;51.83;49.58;45.75;41.64;41.46;18.08;45.76
grassland;annual;SEG04_2017;SCH;SEG4;2017;1802.75252019117;402;39;22;9;7;1022.91426835273;29;14;344.231909963889;0;0;0;1;1;435.606341874559;3;3;1802.75252019117;2;2;543.595941061055;0.95;0.64299325;559.52;80.82;51.83;49.58;45.75;41.64;41.46;18.08;45.76
grassland;annual;SEG05_2008;SCH;SEG5;2008;6453.58351216755;1107;190;30;6;5;272.969325177929;172;21;6085.44657455407;4;2;3.74463405364279;8;2;91.4229783819103;17;5;6453.58351216755;2;1;2056.59903417364;1.08;5.12813883333333;384.74;90.96;66.75;46.8;49.93;41.71;40.9;4.55;28.11
grassland;annual;SEG05_2009;SCH;SEG5;2009;13161.8527086919;3610;484;63;49;20;3987.58505875221;403;36;8758.50176464956;5;3;4.2736607478472;27;4;411.492224542306;15;5;13161.8527086919;1;1;1299.96882634925;1.08;0.8132675;510.77;90.96;66.75;46.8;49.93;41.71;40.9;4.55;28.11
grassland;annual;SEG05_2010;SCH;SEG5;2010;1085.20557745924;142;30;11;1;1;72.0252950295907;23;9;875.65585355181;0;0;0;6;1;137.524428877842;2;2;1085.20557745924;1;1;655.02930894518;1.08;-0.5120415;471.53001;90.96;66.75;46.8;49.93;41.71;40.9;4.55;28.11
grassland;annual;SEG05_2011;SCH;SEG5;2011;3690.82344393456;741;69;20;3;3;95.1002653581189;61;16;3481.11948784491;0;0;0;5;1;114.603690731535;2;2;3690.82344393456;1;1;655.02930894518;1.08;-0.451951083333333;434.2;90.96;66.75;46.8;49.93;41.71;40.9;4.55;28.11
grassland;annual;SEG05_2012;SCH;SEG5;2012;1812.9205975026;337;89;25;9;6;270.308162727007;80;19;1542.61243477559;0;0;0;0;0;0;4;2;1812.9205975026;3;1;39.9558792638369;1.08;1.40631933884298;337;90.96;66.75;46.8;49.93;41.71;40.9;4.55;28.11
grassland;annual;SEG05_2013;SCH;SEG5;2013;4603.47824796314;631;190;27;2;2;371.816562993376;182;21;4179.95653974004;4;2;6.25891103778284;2;2;45.4462341919379;3;3;4603.47824796314;1;1;662.272288074541;1.08;0.711204416666667;372.52;90.96;66.75;46.8;49.93;41.71;40.9;4.55;28.11
grassland;annual;SEG05_2014;SCH;SEG5;2014;5096.13661031906;781;108;23;8;6;248.031926810027;98;15;4826.92463922375;1;1;16.8613595942696;1;1;4.31868469101339;5;2;5096.13661031906;4;1;2410.21700346899;1.08;2.71053441666667;386.78;90.96;66.75;46.8;49.93;41.71;40.9;4.55;28.11
grassland;annual;SEG05_2015;SCH;SEG5;2015;3330.27093890381;329;37;24;11;8;464.14492410143;24;14;1294.98196262661;1;1;16.8613595942696;1;1;1554.28269258149;1;1;3330.27093890381;1;1;1554.28269258149;1.08;2.62445166666667;296.12;90.96;66.75;46.8;49.93;41.71;40.9;4.55;28.11
grassland;annual;SEG05_2017;SCH;SEG5;2017;2796.54190333398;508;45;27;15;11;1388.64484044498;28;14;1332.36798169811;0;0;0;2;2;75.5290811908831;5;3;2796.54190333398;2;1;205.451713996975;1.08;1.09272883333333;565.96;90.96;66.75;46.8;49.93;41.71;40.9;4.55;28.11
grassland;annual;SEG06_2008;SCH;SEG6;2008;7841.66473169386;748;236;42;20;9;515.524959080133;148;30;6502.56767326101;3;1;3.39804423332599;65;2;820.174055119385;33;6;7841.66473169386;5;2;1647.20290353306;1.48;2.73415975206612;516.67;66.39;33.69;33.86;28.7;36.85;23.36;23.2;44.18
grassland;annual;SEG06_2009;SCH;SEG6;2009;6162.14123652697;1039;365;42;29;9;907.082771227505;314;27;4860.18523283765;1;1;1.87498772117138;21;5;392.998244740638;7;5;6162.14123652697;2;2;257.315424244607;1.48;0.767323166666667;534.93;66.39;33.69;33.86;28.7;36.85;23.36;23.2;44.18
grassland;annual;SEG06_2010;SCH;SEG6;2010;11103.7880151941;1223;359;43;21;9;383.831959575957;334;32;10617.8468914094;0;0;0;4;2;102.109164208701;27;6;11103.7880151941;11;1;279.581932902791;1.48;-0.345014;547.01;66.39;33.69;33.86;28.7;36.85;23.36;23.2;44.18
grassland;annual;SEG06_2011;SCH;SEG6;2011;2684.88483127563;757;153;27;11;4;116.236644741676;137;20;2494.96078654211;1;1;0.606500861914825;4;2;73.0808991299344;23;3;2684.88483127563;22;2;237.331798110374;1.48;-0.472239833333333;626.09;66.39;33.69;33.86;28.7;36.85;23.36;23.2;44.18
grassland;annual;SEG06_2012;SCH;SEG6;2012;5043.8124386601;887;255;38;17;10;281.655815921128;232;25;4530.5123039692;1;1;135.642681493531;5;2;96.0016372762414;25;4;5043.8124386601;21;1;267.865534785031;1.48;1.53134603305785;384.12;66.39;33.69;33.86;28.7;36.85;23.36;23.2;44.18
grassland;annual;SEG06_2013;SCH;SEG6;2013;4504.86477796682;1006;322;38;20;10;316.007981025179;291;24;3730.2316735823;1;1;1.13268141110866;10;3;457.492441948231;9;2;4504.86477796682;8;1;109.237303291773;1.48;0.700927166666667;454.32;66.39;33.69;33.86;28.7;36.85;23.36;23.2;44.18
grassland;annual;SEG06_2014;SCH;SEG6;2014;1084.53633996864;293;106;20;3;3;33.4406519098437;102;16;1046.77700336778;0;0;0;1;1;4.31868469101339;2;1;1084.53633996864;2;1;11.8221774246037;1.48;2.8624445;407.51;66.39;33.69;33.86;28.7;36.85;23.36;23.2;44.18
grassland;annual;SEG06_2015;SCH;SEG6;2015;433.732243382942;207;42;11;2;2;17.959534607231;39;8;409.082583578547;1;1;6.69012519716414;0;0;0;1;1;433.732243382942;1;1;5.91108871230186;1.48;2.64274691666667;343.02;66.39;33.69;33.86;28.7;36.85;23.36;23.2;44.18
grassland;annual;SEG06_2017;SCH;SEG6;2017;2319.78261740811;390;91;32;6;4;50.7466836746222;82;27;2200.27371929456;0;0;0;3;1;68.762214438921;9;7;2319.78261740811;4;3;231.746999084185;1.48;1.05705558333333;570.63;66.39;33.69;33.86;28.7;36.85;23.36;23.2;44.18
grassland;annual;SEG07_2008;SCH;SEG7;2008;9917.0630050853;1598;705;42;13;6;63.4266008007967;679;30;9781.25503926418;5;2;4.09122387395959;8;4;68.290141146357;18;6;9917.0630050853;1;1;964.316440892226;1.66;3.86889421487603;363.57;97.54;82.23;54.5;40.95;27.37;39.1;0;3.98
grassland;annual;SEG07_2009;SCH;SEG7;2009;1267.30525716354;2100;88;21;2;2;25.9653524868981;83;17;1209.78179714831;0;0;0;3;2;31.5581075283338;8;2;1267.30525716354;0;0;458.367043220867;1.66;1.21187508333333;484.63;97.54;82.23;54.5;40.95;27.37;39.1;0;3.98
grassland;annual;SEG07_2011;SCH;SEG7;2011;1640.76896335763;153;32;16;5;3;93.9447124530073;25;11;1519.5848280673;0;0;0;2;2;27.2394228373204;4;2;1640.76896335763;0;0;235.3871391981;1.66;-0.175322916666667;402.01;97.54;82.23;54.5;40.95;27.37;39.1;0;3.98
grassland;annual;SEG07_2012;SCH;SEG7;2012;2240.18566818077;445;111;22;2;2;4.48982422926853;106;17;2184.9537504888;0;0;0;3;3;50.7420934627045;1;1;2240.18566818077;1;1;1.52858561321321;1.66;1.74139157024793;355.99;97.54;82.23;54.5;40.95;27.37;39.1;0;3.98
grassland;annual;SEG07_2013;SCH;SEG7;2013;1209.29502081888;936;113;15;1;1;59.8356963291091;110;13;1103.61784819716;0;0;0;2;1;45.841476292614;0;0;1209.29502081888;0;0;0;1.66;0.971037833333333;377.66;97.54;82.23;54.5;40.95;27.37;39.1;0;3.98
grassland;annual;SEG07_2014;SCH;SEG7;2014;1970.7543104392;224;43;27;11;8;645.850000199605;31;18;1254.04521459243;0;0;0;1;1;70.8590956471639;1;1;1970.7543104392;1;1;593.080715351821;1.66;3.17444066666667;373.08;97.54;82.23;54.5;40.95;27.37;39.1;0;3.98
grassland;annual;SEG07_2015;SCH;SEG7;2015;1779.47998473435;440;80;30;13;10;914.49011347932;63;18;810.511025580391;0;0;0;4;2;54.4788456746408;8;5;1779.47998473435;0;0;232.628763290287;1.66;2.54211141666667;299.92;97.54;82.23;54.5;40.95;27.37;39.1;0;3.98
grassland;annual;SEG07_2017;SCH;SEG7;2017;5687.3226475579;873;99;35;12;8;1460.99783632242;86;26;4226.32481123547;0;0;0;1;1;0;15;5;5687.3226475579;5;2;1027.21352040136;1.66;1.43141008333333;558.58;97.54;82.23;54.5;40.95;27.37;39.1;0;3.98
grassland;annual;SEG08_2008;SCH;SEG8;2008;10855.3607094165;1028;197;35;8;6;231.659627696266;174;24;10522.44422321;5;3;20.8659046895104;10;2;80.3909538207212;66;5;10855.3607094165;2;2;5081.25921410581;1.57;5.24121508333333;417.13;91.69;65.41;52.05;52.83;37.72;39.03;4.37;22.22
